title,authors,url
Significant digits: Using large-scale blockchain data to predict fraudulent addresses,"J Gridley, O Seneviratne - … Conference on Big Data (Big Data), 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10020971/
Detection of Ponzi scheme on Ethereum using machine learning algorithms,"IJ Onu, AE Omolara, M Alawida, OI Abiodun… - Scientific Reports, 2023 - nature.com",https://www.nature.com/articles/s41598-023-45275-0
Neural network based approach for Ethereum fraud detection,"M Dahiya, N Mishra, R Singh - 2023 4th International …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10166745/
"Bitcoin and its energy usage: Existing approaches, important opinions, current trends, and future challenges","U Mir - KSII Transactions on Internet and Information Systems …, 2020 - koreascience.kr",https://koreascience.kr/article/JAKO202026061057938.page
Cryptocurrency fraud schemes analysis,"I Astrakhantseva, R Astrakhantsev… - SHS web of …, 2021 - shs-conferences.org",https://www.shs-conferences.org/articles/shsconf/abs/2021/17/shsconf_mtde2021_02001/shsconf_mtde2021_02001.html
Significant digits: Using large-scale blockchain data to predict fraudulent addresses,"J Gridley, O Seneviratne - … Conference on Big Data (Big Data), 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10020971/
Bitcoin's blockchain data analytics: A graph theoretic perspective,"A Sharma, A Agrawal, A Bhatia, K Tiwari - International Conference on …, 2022 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-99584-3_40
A survey of blockchain from security perspective,"D Dasgupta, JM Shrein, KD Gupta - Journal of Banking and Financial …, 2019 - Springer",https://link.springer.com/article/10.1007/s42786-018-00002-6
[PDF][PDF] Revolutionizing Fraud Detection: Machine Learning and Blockchain in Financial Transactions,S Charles - 2023 - researchgate.net,https://www.researchgate.net/profile/John-Owen-20/publication/380345587_Revolutionizing_Fraud_Detection_Machine_Learning_and_Blockchain_in_Financial_Transactions/links/6636a06208aa54017adb7781/Revolutionizing-Fraud-Detection-Machine-Learning-and-Blockchain-in-Financial-Transactions.pdf
Cashing out crypto: state of practice in ransom payments,"C Patsakis, E Politou, E Alepis… - International Journal of …, 2024 - Springer",https://link.springer.com/article/10.1007/s10207-023-00766-z
Secure multiparty PageRank algorithm for collaborative fraud detection,"A Sangers, M van Heesch, T Attema, T Veugen… - … Cryptography and Data …, 2019 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-32101-7_35
[HTML][HTML] Investigating the impact of structural and temporal behaviors in Ethereum phishing users detection,"M Ghosh, D Ghosh, R Halder, J Chandra - Blockchain: Research and …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2096720923000283
[PDF][PDF] Quantum computing in high frequency trading and fraud detection,"A Ganapathy - Engineering International, 2021 - pdfs.semanticscholar.org",https://pdfs.semanticscholar.org/5c94/78db47395fa8b5ddf758f06bb3a9070c86de.pdf
Evaluating criminal transactional methods in cyberspace as understood in an international context,"RV Gundur, M Levi, V Topalli, M Ouellet, M Stolyarova… - 2021 - researchnow.flinders.edu.au",https://researchnow.flinders.edu.au/en/publications/evaluating-criminal-transactional-methods-in-cyberspace-as-unders
Financial anti-fraud based on dual-channel graph attention network,"S Wei, S Lee - Journal of Theoretical and Applied Electronic …, 2024 - mdpi.com",https://www.mdpi.com/0718-1876/19/1/16
Code will speak: Early detection of Ponzi smart contracts on Ethereum,"Y Zhang, S Kang, W Dai, S Chen… - 2021 IEEE international …, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9592458/
Preventing return fraud in reverse logistics—A case study of ESPRES solution by Ethereum,"DH Shih, FC Huang, CY Chieh, MH Shih… - Journal of Theoretical …, 2021 - mdpi.com",https://www.mdpi.com/0718-1876/16/6/121
FraudJudger: Fraud detection on digital payment platforms with fewer labels,"R Deng, N Ruan, G Zhang, X Zhang - Information and Communications …, 2020 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-41579-2_33
Open AI and its Impact on Fraud Detection in Financial Industry,"S Ahmadi - … and its Impact on Fraud Detection in Financial Industry …, 2023 - papers.ssrn.com",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4684331
Privacy-Preserving Blockchained Edge Resource Auction With Fraud Resistance,"L Chen, F Gao, Y Bai, J Wu, P Zhou… - IEEE Transactions on …, 2024 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10473094/
Time-series forecasting of Bitcoin prices using high-dimensional features: a machine learning approach,"M Mudassir, S Bennbaia, D Unal… - Neural computing and …, 2020 - Springer",https://link.springer.com/article/10.1007/s00521-020-05129-6
Bitcoin in the economics and finance literature: a survey,"P Kayal, P Rohilla - SN business & economics, 2021 - Springer",https://link.springer.com/article/10.1007/s43546-021-00090-5
Checking the Effectiveness of Blockchain Application in Fraud Detection with A Systematic Literature Review Approach,"S Singh, S Singh, T Kajla - … Studies of Risks in Emerging Technology …, 2023 - emerald.com",https://www.emerald.com/insight/content/doi/10.1108/978-1-80455-566-820231003/full/html
[PDF][PDF] Cryptocurrency Market Manipulation-A Systematic Literature Review.,"F Eigelshoven, A Ullrich, D Parry - ICIS, 2021 - researchgate.net",https://www.researchgate.net/profile/Felix-Eigelshoven/publication/354995772_Cryptocurrency_Market_Manipulation_A_Systematic_Literature_Review/links/617705340be8ec17a9303d70/Cryptocurrency-Market-Manipulation-A-Systematic-Literature-Review.pdf
k-Root-n: An Efficient Algorithm for Avoiding Short Term Double-Spending Alongside Distributed Ledger Technologies such as Blockchain,"Z Schreiber - Information, 2020 - mdpi.com",https://www.mdpi.com/2078-2489/11/2/90
OntoFiC: an ontology for financial fraud detection and customer behavior modeling,"L Abrouk, H Chergui, H Ahaggach - Proceedings of the International …, 2023 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3625007.3631503
Does short-and-distort scheme really exist? a bitcoin futures audit scheme through birch & bpnn approach,"D Li, D Han, Z Zheng, TH Weng, KC Li, M Li… - Computational …, 2024 - Springer",https://link.springer.com/article/10.1007/s10614-023-10378-3
Fraud detection during financial transactions using machine learning and deep learning techniques,"MY Turaba, M Hasan, NI Khan… - … , and Informatics (CCCI), 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9926503/
Ethereum Ponzi Scheme Detection Based on PD‐SECR,"S Zhang, T Lan, L Wang, S Xu… - Security and …, 2022 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1155/2022/2316310
Fraudulent Activities in the Cyber Realm: DEFRAUDify Project: Fraudulent Activities in the Cyber Realm: DEFRAUDify Project,"RA Bratulescu, RI Vatasoiu, SA Mitroi, G Suciu… - Proceedings of the 17th …, 2022 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3538969.3544434
Enhancing Security for Online Transactions through Supervised Machine Learning and Block Chain Technology in Credit Card Fraud Detection,"AT Raj, J Shobana, VK Nassa, S Painuly… - … Conference on I …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10290462/
[PDF][PDF] Cryptocurrency Market Manipulation-A Systematic Literature Review.,"F Eigelshoven, A Ullrich, D Parry - ICIS, 2021 - researchgate.net",https://www.researchgate.net/profile/Felix-Eigelshoven/publication/354995772_Cryptocurrency_Market_Manipulation_A_Systematic_Literature_Review/links/617705340be8ec17a9303d70/Cryptocurrency-Market-Manipulation-A-Systematic-Literature-Review.pdf
k-Root-n: An Efficient Algorithm for Avoiding Short Term Double-Spending Alongside Distributed Ledger Technologies such as Blockchain,"Z Schreiber - Information, 2020 - mdpi.com",https://www.mdpi.com/2078-2489/11/2/90
Fraud detection during financial transactions using machine learning and deep learning techniques,"MY Turaba, M Hasan, NI Khan… - … , and Informatics (CCCI), 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9926503/
Ethereum Ponzi Scheme Detection Based on PD‐SECR,"S Zhang, T Lan, L Wang, S Xu… - Security and …, 2022 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1155/2022/2316310
Fraudulent Activities in the Cyber Realm: DEFRAUDify Project: Fraudulent Activities in the Cyber Realm: DEFRAUDify Project,"RA Bratulescu, RI Vatasoiu, SA Mitroi, G Suciu… - Proceedings of the 17th …, 2022 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3538969.3544434
Cryptocurrency trading: a comprehensive survey,"F Fang, C Ventre, M Basios, L Kanthan… - Financial Innovation, 2022 - Springer",https://link.springer.com/article/10.1186/s40854-021-00321-6
Practical blockchain-based steganographic communication via adversarial AI: A case study in bitcoin,"M Wang, Z Zhang, J He, F Gao, M Li, S Xu… - The Computer …, 2022 - academic.oup.com",https://academic.oup.com/comjnl/article-abstract/65/11/2926/6741202
[HTML][HTML] Research on Financial Fraud Detection Models Integrating Multiple Relational Graphs,"J Li, D Yang - Systems, 2023 - mdpi.com",https://www.mdpi.com/2079-8954/11/11/539?utm_source=releaseissue&utm_medium=email&utm_campaign=releaseissue_systems&utm_term=doilink23&recipient=martinqzx@gmail.com&subject=Systems%2C%20Volume%2011%2C%20Issue%2011%20%28November%202023%29%20Table%20of%20Contents&campaign=ReleaseIssue
A prediction model for bitcoin cryptocurrency prices,"MO Arowolo, P Ayegba, SR Yusuff, S Misra - Blockchain applications in …, 2022 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-89546-4_7
Novel machine learning approach for analyzing anonymous credit card fraud patterns,"S Manlangit, S Azam, B Shanmugam - International Journal of …, 2019 - academic-pub.org",http://www.academic-pub.org/ojs/index.php/ijecs/article/view/1732
Illegal Accounts Detection on Ethereum Using Heterogeneous Graph Transformer Networks,"C Xu, S Zhang, L Zhu, X Shen, X Zhang - International Conference on …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-981-99-7356-9_39
Using GNN to detect financial fraud based on the related party transactions network,"X Mao, M Liu, Y Wang - Procedia Computer Science, 2022 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1877050922018956
Machine Learning-Based Real-Time Fraud Detection in Financial Transactions,"G Manoharan, A Dharmaraj, SC Sheela… - … on Advances in …, 2024 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10602350/
Enhancing payment security through AI-Driven anomaly detection and predictive analytics,"S Agrawal - International Journal of Sustainable Infrastructure for …, 2022 - vectoral.org",http://vectoral.org/index.php/IJSICS/article/view/99
Cryptocurrency Fraud: Strategies for Investigators,AW Mulder - 2023 - search.proquest.com,https://search.proquest.com/openview/5d905e7f8df92fe46be0edf20fb461f1/1?pq-origsite=gscholar&cbl=18750&diss=y
"A review of blockchain's role in E-Commerce transactions: Open challenges, and future research directions","L Albshaier, S Almarri, MM Hafizur Rahman - Computers, 2024 - mdpi.com",https://www.mdpi.com/2073-431X/13/1/27
Abnormal trading detection in the nft market,"M Song, Y Liu, A Shah, S Chava - arXiv preprint arXiv:2306.04643, 2023 - arxiv.org",https://arxiv.org/abs/2306.04643
Fraud in a Land of Plenty,"JR Macey - Nw. UL Rev., 2023 - HeinOnline",https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/illlr118&section=11
Machine-learning techniques for predicting phishing attacks in blockchain networks: A comparative study,"K Joshi, C Bhatt, K Shah, D Parmar, JM Corchado… - Algorithms, 2023 - mdpi.com",https://www.mdpi.com/1999-4893/16/8/366
[PDF][PDF] A novel text mining approach to securities and financial fraud detection of case suspects,"S Krishnan, N Shashidhar, C Varol… - International Journal of …, 2022 - researchgate.net",https://www.researchgate.net/profile/Sundar-Krishnan/publication/362411006_A_Novel_Text_Mining_Approach_to_Securities_and_Financial_Fraud_Detection_of_Case_Suspects/links/62e8a6c04246456b55028f71/A-Novel-Text-Mining-Approach-to-Securities-and-Financial-Fraud-Detection-of-Case-Suspects.pdf
Analyzing Various Machine Learning Algorithms for Blockchain-Based Fraud Detection,"S Giribabu, V Sriharsha, PH Basha… - … Journal of Innovative …, 2022 - acspublisher.com",https://acspublisher.com/journals/index.php/ijircst/article/view/10483
Abnormal trading detection in the nft market,"M Song, Y Liu, A Shah, S Chava - arXiv preprint arXiv:2306.04643, 2023 - arxiv.org",https://arxiv.org/abs/2306.04643
Fraud in a Land of Plenty,"JR Macey - Nw. UL Rev., 2023 - HeinOnline",https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/illlr118&section=11
[HTML][HTML] Machine-learning techniques for predicting phishing attacks in blockchain networks: A comparative study,"K Joshi, C Bhatt, K Shah, D Parmar, JM Corchado… - Algorithms, 2023 - mdpi.com",https://www.mdpi.com/1999-4893/16/8/366
[PDF][PDF] A novel text mining approach to securities and financial fraud detection of case suspects,"S Krishnan, N Shashidhar, C Varol… - International Journal of …, 2022 - researchgate.net",https://www.researchgate.net/profile/Sundar-Krishnan/publication/362411006_A_Novel_Text_Mining_Approach_to_Securities_and_Financial_Fraud_Detection_of_Case_Suspects/links/62e8a6c04246456b55028f71/A-Novel-Text-Mining-Approach-to-Securities-and-Financial-Fraud-Detection-of-Case-Suspects.pdf
Predicting financial risk associated to bitcoin investment by deep learning,N Aljojo - 2022 - gredos.usal.es,https://gredos.usal.es/handle/10366/150214
Nftdisk: Visual detection of wash trading in nft markets,"X Wen, Y Wang, X Yue, F Zhu, M Zhu - … of the 2023 CHI Conference on …, 2023 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3544548.3581466
Eigenvector-based graph neural network embeddings and trust rating prediction in bitcoin networks,"P Ni, Q Yuan, R Khraishi, R Okhrati, A Lipani… - Proceedings of the …, 2022 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3533271.3561793
[PDF][PDF] Cryptocurrency fraud: A study on the characteristics of criminals who are using fake profiles on a social media platform to persuade individuals to invest into …,"V Chergarova, V Arcanjo, M Tomeo, J Bezerra… - Issues in Information …, 2022 - iacis.org",https://iacis.org/iis/2022/3_iis_2022_242-252.pdf
TEE-based distributed watchtowers for fraud protection in the lightning network,"M Leinweber, M Grundmann, L Schönborn… - … Workshops, DPM 2019 …, 2019 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-31500-9_11
Phishing attacks on cryptocurrency investors in the Arab States of the Gulf,"M Alyami, R Alhotaylah, S Alshehri… - Journal of Risk and …, 2023 - mdpi.com",https://www.mdpi.com/1911-8074/16/5/271
